iter	Accuracy	MultiClass
2542	0.9987681695	0.02851840252
2543	0.9987681695	0.02850874139
2544	0.9987681695	0.02847748509
2545	0.9987681695	0.02846416621
2546	0.9987681695	0.02845929583
2547	0.9987681695	0.02844693836
2548	0.9987681695	0.02844412901
2549	0.9987681695	0.02843675651
2550	0.9987681695	0.02842124022
2551	0.9987681695	0.02841968124
2552	0.9987681695	0.02840647984
2553	0.9987681695	0.02839876771
2554	0.9987681695	0.02838941359
2555	0.9987681695	0.02837136867
2556	0.9987681695	0.02834489844
2557	0.9987681695	0.02833670577
2558	0.9987681695	0.02832840605
2559	0.9987681695	0.02830130377
2560	0.9987681695	0.02828957947
2561	0.9987681695	0.02828686897
2562	0.9987681695	0.02827688942
2563	0.9987681695	0.02826724757
2564	0.9987681695	0.02826187851
2565	0.9987681695	0.02823609099
2566	0.9987681695	0.02822432311
2567	0.9987681695	0.02820457702
2568	0.9987681695	0.02818622036
2569	0.9987681695	0.02817939935
2570	0.9987681695	0.02817130797
2571	0.9987681695	0.02815987291
2572	0.9987681695	0.02815318818
2573	0.9987681695	0.0281454832
2574	0.9987681695	0.02812346521
2575	0.9987681695	0.02811927123
2576	0.9987681695	0.02809880426
2577	0.9987681695	0.02809061279
2578	0.9987681695	0.02808214659
2579	0.9987681695	0.02806957141
2580	0.9987681695	0.02805467109
2581	0.9987681695	0.02803837434
2582	0.9987681695	0.0280211135
2583	0.9987681695	0.02799713244
2584	0.9987681695	0.02798271731
2585	0.9987681695	0.02797317081
2586	0.9987681695	0.02795173074
2587	0.9987681695	0.02794283005
2588	0.9987681695	0.0279144762
2589	0.9987681695	0.02788159026
2590	0.9987681695	0.02786535231
2591	0.9987681695	0.02783835742
2592	0.9987681695	0.02783312361
2593	0.9987681695	0.02781604889
2594	0.9987681695	0.02780252113
2595	0.9987681695	0.02778856357
2596	0.9987681695	0.0277758544
2597	0.9987681695	0.02776015418
2598	0.9987681695	0.02775183939
2599	0.9987681695	0.02772712015
2600	0.9987681695	0.02771003695
2601	0.9987681695	0.02768103475
2602	0.9987681695	0.02767177396
2603	0.9987681695	0.02765617552
2604	0.9987681695	0.02765482309
2605	0.9987681695	0.02765135132
2606	0.9987681695	0.02763009925
2607	0.9987681695	0.02761124382
2608	0.9987681695	0.0275913417
2609	0.9987681695	0.02756291304
2610	0.9987681695	0.02753376006
2611	0.9987681695	0.02752453795
2612	0.9987681695	0.02751906389
2613	0.9987681695	0.02751457724
2614	0.9987681695	0.02750277506
2615	0.9987681695	0.02749500964
2616	0.9987681695	0.02748342065
2617	0.9987681695	0.02747208488
2618	0.9987681695	0.02745866506
2619	0.9987681695	0.02745053604
2620	0.9987681695	0.02744364752
2621	0.9987681695	0.02743560297
2622	0.9987681695	0.02742480239
2623	0.9987681695	0.02739930052
2624	0.9987681695	0.02738697736
2625	0.9987681695	0.02737284618
2626	0.9987681695	0.02735020356
2627	0.9987681695	0.02733732983
2628	0.9987681695	0.02732016975
2629	0.9987681695	0.02731061412
2630	0.9987681695	0.02729997884
2631	0.9987681695	0.0272751651
2632	0.9987681695	0.02726224366
2633	0.9987681695	0.02726087055
2634	0.9987681695	0.02723352026
2635	0.9987681695	0.02721714087
2636	0.9987681695	0.02719090336
2637	0.9987681695	0.0271790874
2638	0.9987681695	0.02715244946
2639	0.9987681695	0.02714347732
2640	0.9987681695	0.02711992673
2641	0.9987681695	0.02711583444
2642	0.9987681695	0.02709856385
2643	0.9987681695	0.0270959335
2644	0.9987681695	0.02709087281
2645	0.9987681695	0.02706418466
2646	0.9987681695	0.02704503574
2647	0.9987681695	0.02703846105
2648	0.9987681695	0.0270356027
2649	0.9987681695	0.02701837269
2650	0.9987681695	0.02699456739
2651	0.9987681695	0.02696738978
2652	0.9987681695	0.02695612847
2653	0.9987681695	0.02694643185
2654	0.9987681695	0.02694018371
2655	0.9987681695	0.02693139357
2656	0.9987681695	0.02692227372
2657	0.9987681695	0.02691093103
2658	0.9987681695	0.02688735845
2659	0.9987681695	0.02687768389
2660	0.9987681695	0.02686665005
2661	0.9987681695	0.02684219007
2662	0.9987681695	0.02683262354
2663	0.9987681695	0.02682556261
2664	0.9987681695	0.02682249395
2665	0.9987681695	0.02681102764
2666	0.9987681695	0.02680533405
2667	0.9987681695	0.02679602365
2668	0.9987681695	0.02679441597
2669	0.9987681695	0.02679028338
2670	0.9987681695	0.02677919196
2671	0.9987681695	0.02675936797
2672	0.9987681695	0.02675250258
2673	0.9987681695	0.0267444023
2674	0.9987681695	0.0267404763
2675	0.9987681695	0.02673253032
2676	0.9987681695	0.0267231495
2677	0.9987681695	0.02671130067
2678	0.9987681695	0.0266911856
2679	0.9987681695	0.0266857521
2680	0.9987681695	0.02668425636
2681	0.9987681695	0.02666722887
2682	0.9987681695	0.02665438826
2683	0.9987681695	0.02664469912
2684	0.9987681695	0.02664266311
2685	0.9987681695	0.02662909044
2686	0.9987681695	0.026621662
2687	0.9987681695	0.0266072129
2688	0.9987681695	0.0266022543
2689	0.9987681695	0.02659007952
2690	0.9987681695	0.02657052647
2691	0.9987681695	0.02656159135
2692	0.9987681695	0.02655549732
2693	0.9987681695	0.02653540228
2694	0.9987681695	0.02652382463
2695	0.9987681695	0.0265034782
2696	0.9987681695	0.02648075321
2697	0.9987681695	0.02646113577
2698	0.9987681695	0.02644610081
2699	0.9987681695	0.02643697847
2700	0.9987681695	0.0264131428
2701	0.9987681695	0.02640925726
2702	0.9987681695	0.0264016224
2703	0.9987681695	0.02639202306
2704	0.9987681695	0.02637439997
2705	0.9987681695	0.02636675376
2706	0.9987681695	0.02635239645
2707	0.9987681695	0.0263359547
2708	0.9987681695	0.02631935313
2709	0.9987681695	0.02631818623
2710	0.9987681695	0.02631138123
2711	0.9987681695	0.02630214519
2712	0.9987681695	0.02629015833
2713	0.9987681695	0.02627906561
2714	0.9987681695	0.02626386024
2715	0.9987681695	0.02626363153
2716	0.9987681695	0.02625224826
2717	0.9987681695	0.02624657068
2718	0.9987681695	0.02624301725
2719	0.9987681695	0.0262261613
2720	0.9987681695	0.02620004589
2721	0.9987681695	0.02619168033
2722	0.9987681695	0.02617077782
2723	0.9987681695	0.02616362337
2724	0.9987681695	0.02615660971
2725	0.9987681695	0.02615428381
2726	0.9987681695	0.02614148577
2727	0.9987681695	0.02613155508
2728	0.9987681695	0.02611363778
2729	0.9987681695	0.02610216846
2730	0.9987681695	0.02609800114
2731	0.9987681695	0.02608192719
2732	0.9987681695	0.02607202244
2733	0.9987681695	0.02606365591
2734	0.9987681695	0.02604931915
2735	0.9987681695	0.02604218415
2736	0.9987681695	0.02602949617
2737	0.9987681695	0.02600653734
2738	0.9987681695	0.02598184003
2739	0.9987681695	0.02597103268
2740	0.9987681695	0.02595920886
2741	0.9987681695	0.02594843112
2742	0.9987681695	0.02594152871
2743	0.9987681695	0.02592873335
2744	0.9987681695	0.0259092802
2745	0.9987681695	0.02588067957
2746	0.9987681695	0.02586388637
2747	0.9987681695	0.02585677387
2748	0.9987681695	0.02585376963
2749	0.9987681695	0.02583082291
2750	0.9987681695	0.02580477972
2751	0.9987681695	0.02579513525
2752	0.9987681695	0.02578830132
2753	0.9987681695	0.02578248746
2754	0.9987681695	0.02576676801
2755	0.9987681695	0.02575740344
2756	0.9987681695	0.02574091029
2757	0.9987681695	0.02572843852
2758	0.9987681695	0.02571785943
2759	0.9987681695	0.02571091211
2760	0.9987681695	0.02569956504
2761	0.9987681695	0.02569352372
2762	0.9987681695	0.02568924414
2763	0.9987681695	0.02568062137
2764	0.9987681695	0.02567125547
2765	0.9987681695	0.02566111258
2766	0.9987681695	0.02565242186
2767	0.9987681695	0.02564107688
2768	0.9987681695	0.02563338156
2769	0.9987681695	0.02561903906
2770	0.9987681695	0.02560902544
2771	0.9987681695	0.02559661485
2772	0.9987681695	0.02558342789
2773	0.9987681695	0.02556527149
2774	0.9987681695	0.02556025715
2775	0.9987681695	0.02555364063
2776	0.9987681695	0.02554197052
2777	0.9987681695	0.02552113617
2778	0.9987681695	0.02551261288
2779	0.9987681695	0.02550466837
2780	0.9987681695	0.02548411983
2781	0.9987681695	0.02547971263
2782	0.9987681695	0.02546684403
2783	0.9987681695	0.02544329178
2784	0.9987681695	0.02543147086
2785	0.9987681695	0.02542504952
2786	0.9987681695	0.02540640317
2787	0.9987681695	0.02540092473
2788	0.9987681695	0.025397075
2789	0.9987681695	0.02539152304
2790	0.9987681695	0.02538402135
2791	0.9987681695	0.02537836636
2792	0.9987681695	0.02537187839
2793	0.9987681695	0.02536626872
2794	0.9987681695	0.02535465624
2795	0.9987681695	0.02534107993
2796	0.9987681695	0.02532689616
2797	0.9987681695	0.02530794827
2798	0.9987681695	0.02527911645
2799	0.9987681695	0.02527322687
2800	0.9987681695	0.02526302251
2801	0.9987681695	0.02525884248
2802	0.9987681695	0.02524711349
2803	0.9987681695	0.02523411067
2804	0.9987681695	0.02522384014
2805	0.9987681695	0.02521331883
2806	0.9987681695	0.02519864394
2807	0.9987681695	0.02519294508
2808	0.9987681695	0.02517790642
2809	0.9987681695	0.02516622049
2810	0.9987681695	0.02515941902
2811	0.9987681695	0.0251395133
2812	0.9987681695	0.02512764848
2813	0.9987681695	0.02511943805
2814	0.9987681695	0.02510945954
2815	0.9987681695	0.02508609399
2816	0.9987681695	0.02507925715
2817	0.9987681695	0.02505742176
2818	0.9987681695	0.02504894513
2819	0.9987681695	0.02502511466
2820	0.9987681695	0.02501801486
2821	0.9987681695	0.02500006323
2822	0.9987681695	0.0249856287
2823	0.9987681695	0.0249816397
2824	0.9987681695	0.02496375121
2825	0.9987681695	0.02495815398
2826	0.9987681695	0.02494386617
2827	0.9987681695	0.02492444543
2828	0.9987681695	0.02491374258
2829	0.9987681695	0.0249033387
2830	0.9987681695	0.02489510468
2831	0.9987681695	0.02487397655
2832	0.9987681695	0.02486685768
2833	0.9987681695	0.02485922404
2834	0.9987681695	0.0248515645
2835	0.9987681695	0.02484282189
2836	0.9987681695	0.02483719446
2837	0.9987681695	0.0248314487
2838	0.9987681695	0.02482802285
2839	0.9987681695	0.02480558327
2840	0.9987681695	0.02478307945
2841	0.9987681695	0.02475958551
2842	0.9987681695	0.02474729663
2843	0.9987681695	0.0247376577
2844	0.9987681695	0.02472842302
2845	0.9987681695	0.02471431079
2846	0.9987681695	0.02471157037
2847	0.9987681695	0.02470138983
2848	0.9987681695	0.02469438312
2849	0.9987681695	0.02468589044
2850	0.9987681695	0.02467935427
2851	0.9987681695	0.02466266515
2852	0.9987681695	0.02465536657
2853	0.9987681695	0.02463348005
2854	0.9987681695	0.02460867213
2855	0.9987681695	0.02459560371
2856	0.9987681695	0.02458617382
2857	0.9987681695	0.02456529055
2858	0.9987681695	0.02455124436
2859	0.9987681695	0.02453086699
2860	0.9987681695	0.02450956916
2861	0.9987681695	0.02450466768
2862	0.9987681695	0.02449832329
2863	0.9987681695	0.02447969089
2864	0.9987681695	0.02446633924
2865	0.9987681695	0.02445564788
2866	0.9987681695	0.0244519738
2867	0.9987681695	0.02443386313
2868	0.9987681695	0.0244265266
2869	0.9987681695	0.02440928361
2870	0.9987681695	0.0244022411
2871	0.9987681695	0.02439143921
2872	0.9987681695	0.02436781021
2873	0.9988913525	0.02435746446
2874	0.9988913525	0.02435366308
2875	0.9988913525	0.02434524104
2876	0.9988913525	0.02433210588
2877	0.9988913525	0.0243085326
2878	0.9988913525	0.02429377336
2879	0.9988913525	0.02428263756
2880	0.9988913525	0.02426926624
2881	0.9988913525	0.02426034449
2882	0.9988913525	0.02425357541
2883	0.9988913525	0.02423936262
2884	0.9988913525	0.02422027904
2885	0.9988913525	0.02421489448
2886	0.9988913525	0.02421208981
2887	0.9988913525	0.02420971479
2888	0.9988913525	0.0242041311
2889	0.9988913525	0.02418628569
2890	0.9988913525	0.02418100022
2891	0.9988913525	0.02417358738
2892	0.9988913525	0.02416693963
2893	0.9988913525	0.02416447551
2894	0.9988913525	0.02414626662
2895	0.9988913525	0.02414153779
2896	0.9988913525	0.02413638869
2897	0.9988913525	0.02412745752
2898	0.9988913525	0.02411635487
2899	0.9988913525	0.02410035679
2900	0.9988913525	0.02408402406
2901	0.9988913525	0.02407651401
2902	0.9988913525	0.02406956179
2903	0.9988913525	0.02406256736
2904	0.9988913525	0.02405698257
2905	0.9988913525	0.02404684714
2906	0.9988913525	0.02403568216
2907	0.9988913525	0.02402952904
2908	0.9988913525	0.02402371393
2909	0.9988913525	0.02400462678
2910	0.9988913525	0.02398860857
2911	0.9988913525	0.02397040439
2912	0.9988913525	0.02395714605
2913	0.9988913525	0.02393808302
2914	0.9988913525	0.02392757648
2915	0.9988913525	0.02392041891
2916	0.9988913525	0.02391552596
2917	0.9988913525	0.02389978471
2918	0.9988913525	0.02387751188
2919	0.9988913525	0.023861812
2920	0.9988913525	0.02385880283
2921	0.9988913525	0.02385289951
2922	0.9988913525	0.02383845859
2923	0.9988913525	0.02382375464
2924	0.9988913525	0.02381502315
2925	0.9988913525	0.02380672465
2926	0.9988913525	0.02379974775
2927	0.9988913525	0.02378721974
2928	0.9988913525	0.02377024315
2929	0.9988913525	0.02375978476
2930	0.9988913525	0.02375608257
2931	0.9988913525	0.02374247626
2932	0.9988913525	0.02374148996
2933	0.9988913525	0.02373434042
2934	0.9988913525	0.02372666109
2935	0.9988913525	0.02371858295
2936	0.9988913525	0.02370173127
2937	0.9988913525	0.02368799185
2938	0.9988913525	0.02368459081
2939	0.9988913525	0.02367721334
2940	0.9988913525	0.02366540568
2941	0.9988913525	0.02364624084
2942	0.9988913525	0.02364182859
2943	0.9988913525	0.023634484
2944	0.9988913525	0.02362185781
2945	0.9988913525	0.02361490294
2946	0.9988913525	0.02360741666
2947	0.9988913525	0.02360539917
2948	0.9988913525	0.02360113041
2949	0.9988913525	0.02359547837
2950	0.9988913525	0.02357777166
2951	0.9988913525	0.02356971986
2952	0.9988913525	0.02356273966
2953	0.9988913525	0.02355265987
2954	0.9988913525	0.02354600375
2955	0.9988913525	0.02353656344
2956	0.9988913525	0.02352600607
2957	0.9988913525	0.02352173423
2958	0.9988913525	0.02350149111
2959	0.9988913525	0.023497971
2960	0.9988913525	0.02349168512
2961	0.9988913525	0.02348204672
2962	0.9988913525	0.0234724532
2963	0.9988913525	0.02346244142
2964	0.9988913525	0.02345777751
2965	0.9988913525	0.02344207682
2966	0.9988913525	0.02343323112
2967	0.9988913525	0.0234234586
2968	0.9988913525	0.02341634186
2969	0.9988913525	0.02339858057
2970	0.9988913525	0.0233783626
2971	0.9988913525	0.02337480336
2972	0.9988913525	0.02336812015
2973	0.9988913525	0.02336293646
2974	0.9988913525	0.02335861468
2975	0.9988913525	0.02334890306
2976	0.9988913525	0.02334003109
2977	0.9988913525	0.02332966427
2978	0.9988913525	0.02332265076
2979	0.9988913525	0.02331963519
2980	0.9988913525	0.02330454324
2981	0.9988913525	0.02329665044
2982	0.9988913525	0.02328731057
2983	0.9988913525	0.02327257005
2984	0.9988913525	0.02326432179
2985	0.9988913525	0.02326057229
2986	0.9988913525	0.02324106156
2987	0.9988913525	0.02323587121
2988	0.9988913525	0.02322321472
2989	0.9988913525	0.02320983062
2990	0.9988913525	0.02319316331
2991	0.9988913525	0.02319040516
2992	0.9988913525	0.02318162662
2993	0.9988913525	0.0231622586
2994	0.9988913525	0.02314885425
2995	0.9988913525	0.02313784863
2996	0.9988913525	0.02312973717
2997	0.9988913525	0.02312157812
2998	0.9988913525	0.02311744121
2999	0.9988913525	0.02311368365
3000	0.9988913525	0.02310557725
3001	0.9988913525	0.02309671342
3002	0.9988913525	0.02308022726
3003	0.9988913525	0.02307338808
3004	0.9988913525	0.02306524121
3005	0.9988913525	0.02305952165
3006	0.9988913525	0.02305321009
3007	0.9988913525	0.02303287231
3008	0.9988913525	0.02302539626
3009	0.9988913525	0.02302175344
3010	0.9988913525	0.02301885505
3011	0.9988913525	0.02301160239
3012	0.9988913525	0.02300057618
3013	0.9988913525	0.02299372109
3014	0.9988913525	0.0229863596
3015	0.9988913525	0.02298294755
3016	0.9988913525	0.02296049741
3017	0.9988913525	0.02293466258
3018	0.9988913525	0.02291473851
3019	0.9988913525	0.02290560875
3020	0.9988913525	0.02289361382
3021	0.9988913525	0.02288419407
3022	0.9988913525	0.02286773832
3023	0.9988913525	0.02286034329
3024	0.9988913525	0.02285506687
3025	0.9988913525	0.0228426706
3026	0.9988913525	0.02283689172
3027	0.9988913525	0.02282194331
3028	0.9988913525	0.02281368627
3029	0.9988913525	0.02280602402
3030	0.9988913525	0.02280053166
3031	0.9988913525	0.02278345893
3032	0.9988913525	0.022776349
3033	0.9988913525	0.02277061314
3034	0.9988913525	0.02276039336
3035	0.9988913525	0.02275597962
3036	0.9988913525	0.02274706815
3037	0.9988913525	0.02273868155
3038	0.9988913525	0.02272229361
3039	0.9988913525	0.02271958921
3040	0.9988913525	0.0227041026
3041	0.9988913525	0.02269388743
3042	0.9988913525	0.0226867961
3043	0.9988913525	0.02267186286
3044	0.9988913525	0.02266929856
3045	0.9988913525	0.02266297649
3046	0.9988913525	0.02265648722
3047	0.9988913525	0.02265395156
3048	0.9988913525	0.02264528304
3049	0.9988913525	0.02264280174
3050	0.9988913525	0.0226373196
3051	0.9988913525	0.02263282352
3052	0.9988913525	0.0226272252
3053	0.9988913525	0.02260980381
3054	0.9988913525	0.02259845507
3055	0.9988913525	0.02257901231
3056	0.9988913525	0.0225676804
3057	0.9988913525	0.02255205619
3058	0.9988913525	0.02254111809
3059	0.9988913525	0.02252945394
3060	0.9988913525	0.02252189048
3061	0.9988913525	0.02250466307
3062	0.9988913525	0.02249507586
3063	0.9988913525	0.02248320627
3064	0.9988913525	0.02246816531
3065	0.9988913525	0.02246143826
3066	0.9988913525	0.02245349577
3067	0.9988913525	0.02244546077
3068	0.9988913525	0.02244306047
3069	0.9988913525	0.02242726017
3070	0.9988913525	0.02241894623
3071	0.9988913525	0.0224138048
3072	0.9988913525	0.02240764698
3073	0.9988913525	0.02240050006
3074	0.9988913525	0.02239082251
3075	0.9988913525	0.022378812
3076	0.9988913525	0.02237197873
3077	0.9988913525	0.02235566363
3078	0.9988913525	0.02235244002
3079	0.9988913525	0.02234664196
3080	0.9988913525	0.0223429487
3081	0.9988913525	0.02233319754
3082	0.9988913525	0.02232227843
3083	0.9988913525	0.02231965538
3084	0.9988913525	0.02231402414
3085	0.9988913525	0.02230516738
3086	0.9988913525	0.02230263027
3087	0.9988913525	0.02229917256
3088	0.9988913525	0.02229190262
3089	0.9988913525	0.02227803662
3090	0.9988913525	0.02227008019
3091	0.9988913525	0.02226605711
3092	0.9988913525	0.02225554442
3093	0.9988913525	0.02225212326
3094	0.9988913525	0.02223320388
3095	0.9988913525	0.02222346576
3096	0.9988913525	0.02220960086
3097	0.9988913525	0.0222065666
3098	0.9988913525	0.02218642178
3099	0.9988913525	0.02218190302
3100	0.9988913525	0.02217655229
3101	0.9988913525	0.0221583712
3102	0.9988913525	0.02215587448
3103	0.9988913525	0.02213926163
3104	0.9988913525	0.02213323037
3105	0.9988913525	0.02211605404
3106	0.9988913525	0.02209844871
3107	0.9988913525	0.02209184398
3108	0.9988913525	0.02207858969
3109	0.9988913525	0.02206692455
3110	0.9988913525	0.02206252064
3111	0.9988913525	0.02205797487
3112	0.9988913525	0.0220537825
3113	0.9988913525	0.02204787259
3114	0.9988913525	0.02204271888
3115	0.9988913525	0.02203381729
3116	0.9988913525	0.02201655341
3117	0.9988913525	0.02200744733
3118	0.9988913525	0.02199279237
3119	0.9988913525	0.02198975859
3120	0.9988913525	0.02198048182
3121	0.9988913525	0.02197839735
3122	0.9988913525	0.02197547006
3123	0.9988913525	0.02195955919
3124	0.9988913525	0.02194531032
3125	0.9988913525	0.02193737465
3126	0.9988913525	0.02193145725
3127	0.9988913525	0.02191592787
3128	0.9988913525	0.02190865941
3129	0.9988913525	0.02189398921
3130	0.9988913525	0.02188791922
3131	0.9988913525	0.02187833545
3132	0.9988913525	0.02186943124
3133	0.9988913525	0.02185146132
3134	0.9988913525	0.02183976386
3135	0.9988913525	0.02183508943
3136	0.9988913525	0.02182712994
3137	0.9988913525	0.02182213553
3138	0.9988913525	0.02181029713
3139	0.9988913525	0.02180011056
3140	0.9988913525	0.02178858244
3141	0.9988913525	0.02178285408
3142	0.9988913525	0.0217680661
3143	0.9988913525	0.02176548581
3144	0.9988913525	0.02174896665
3145	0.9988913525	0.02173953757
3146	0.9988913525	0.02172890216
3147	0.9988913525	0.02172056432
3148	0.9988913525	0.02170497435
3149	0.9988913525	0.02169400015
3150	0.9988913525	0.02168729925
3151	0.9988913525	0.02167568166
3152	0.9988913525	0.02166541969
3153	0.9988913525	0.02165957225
3154	0.9988913525	0.02165686865
3155	0.9988913525	0.02164617189
3156	0.9988913525	0.0216397625
3157	0.9988913525	0.02163793213
3158	0.9988913525	0.02162156997
3159	0.9988913525	0.02160943826
3160	0.9988913525	0.02159219122
3161	0.9988913525	0.02157635551
3162	0.9988913525	0.02156857077
3163	0.9988913525	0.02155826563
3164	0.9988913525	0.02155051555
3165	0.9988913525	0.02154027501
3166	0.9988913525	0.0215346963
3167	0.9988913525	0.02152264937
3168	0.9988913525	0.021517284
3169	0.9988913525	0.02150529108
3170	0.9988913525	0.02148903697
3171	0.9988913525	0.021479483
3172	0.9988913525	0.02147224001
3173	0.9988913525	0.02145980015
3174	0.9988913525	0.02145027618
3175	0.9988913525	0.02143485055
3176	0.9988913525	0.02143310433
3177	0.9988913525	0.02142919087
3178	0.9988913525	0.02142633283
3179	0.9988913525	0.02141505128
3180	0.9988913525	0.02139705699
3181	0.9988913525	0.02138192445
3182	0.9988913525	0.02136716051
3183	0.9988913525	0.02136386445
3184	0.9988913525	0.02135871519
3185	0.9988913525	0.02135209405
3186	0.9988913525	0.02134700967
3187	0.9988913525	0.02133300095
3188	0.9988913525	0.02132478602
3189	0.9988913525	0.02131981695
3190	0.9988913525	0.02131964289
3191	0.9988913525	0.02130878782
3192	0.9988913525	0.02129930976
3193	0.9988913525	0.02129197596
3194	0.9988913525	0.0212901789
3195	0.9988913525	0.02128650014
3196	0.9988913525	0.02128211179
3197	0.9988913525	0.02127744074
3198	0.9988913525	0.02126282134
3199	0.9988913525	0.02125200321
3200	0.9988913525	0.02124617856
3201	0.9988913525	0.02124026392
3202	0.9988913525	0.02123520351
3203	0.9988913525	0.02122961768
3204	0.9988913525	0.02122671063
3205	0.9988913525	0.02121702573
3206	0.9988913525	0.02120152738
3207	0.9988913525	0.02118730451
3208	0.9988913525	0.02117188383
3209	0.9988913525	0.02116592428
3210	0.9988913525	0.02115774879
3211	0.9988913525	0.02115436186
3212	0.9988913525	0.02114729412
3213	0.9988913525	0.02113054981
3214	0.9988913525	0.02111729077
3215	0.9988913525	0.02109495007
3216	0.9988913525	0.02109112233
3217	0.9988913525	0.02108694795
3218	0.9988913525	0.02107243418
3219	0.9988913525	0.02105963397
3220	0.9988913525	0.02105182666
3221	0.9988913525	0.02104275487
3222	0.9988913525	0.02102743977
3223	0.9988913525	0.02102236194
3224	0.9988913525	0.02101798608
3225	0.9988913525	0.02100767998
3226	0.9988913525	0.02100269552
3227	0.9988913525	0.02099011444
3228	0.9988913525	0.02098172084
3229	0.9988913525	0.02096984268
3230	0.9988913525	0.02096805356
3231	0.9988913525	0.02095454788
3232	0.9988913525	0.02095260048
3233	0.9988913525	0.02095043813
3234	0.9988913525	0.02094458167
3235	0.9988913525	0.02094042459
3236	0.9988913525	0.02093744503
3237	0.9988913525	0.02093419323
3238	0.9988913525	0.02092183318
3239	0.9988913525	0.02091707329
3240	0.9988913525	0.02090399954
3241	0.9988913525	0.02089967232
3242	0.9988913525	0.02089483711
3243	0.9988913525	0.02088820308
3244	0.9988913525	0.02088405111
3245	0.9988913525	0.02087524539
3246	0.9988913525	0.02086257183
3247	0.9988913525	0.02084863105
3248	0.9988913525	0.02084330742
3249	0.9988913525	0.02083504788
3250	0.9988913525	0.02082444276
3251	0.9988913525	0.0208232702
3252	0.9988913525	0.02081561924
3253	0.9988913525	0.02080550661
3254	0.9988913525	0.02079112361
3255	0.9988913525	0.02078882503
3256	0.9988913525	0.02078492335
3257	0.9988913525	0.02078024465
3258	0.9988913525	0.02077786724
3259	0.9988913525	0.02076564876
3260	0.9988913525	0.02076086424
3261	0.9988913525	0.02075788014
3262	0.9988913525	0.02075226608
3263	0.9988913525	0.02074407493
3264	0.9988913525	0.02073966248
3265	0.9988913525	0.02073168823
3266	0.9988913525	0.02071950089
3267	0.9988913525	0.0207164569
3268	0.9988913525	0.02071220353
3269	0.9988913525	0.02069695213
3270	0.9988913525	0.02069401796
3271	0.9988913525	0.02067932032
3272	0.9988913525	0.02066948273
3273	0.9988913525	0.02066180216
3274	0.9988913525	0.02065810933
3275	0.9988913525	0.02065171042
3276	0.9988913525	0.02064020911
3277	0.9988913525	0.02063666644
3278	0.9988913525	0.02062102683
3279	0.9988913525	0.02061763244
3280	0.9988913525	0.02061747576
3281	0.9988913525	0.02060581355
3282	0.9988913525	0.02059241838
3283	0.9988913525	0.02058197018
3284	0.9988913525	0.0205765279
3285	0.9988913525	0.02057328474
3286	0.9988913525	0.02055741258
3287	0.9988913525	0.02055360611
3288	0.9988913525	0.02054691985
3289	0.9988913525	0.02054113411
3290	0.9988913525	0.02052673127
3291	0.9988913525	0.02052009086
3292	0.9988913525	0.02051639588
3293	0.9988913525	0.02051334967
3294	0.9988913525	0.02050560566
3295	0.9988913525	0.02049956282
3296	0.9988913525	0.02049483738
3297	0.9988913525	0.02049155471
3298	0.9988913525	0.02048078614
3299	0.9988913525	0.02047082178
3300	0.9988913525	0.0204642887
3301	0.9988913525	0.02045790966
3302	0.9988913525	0.02045499377
3303	0.9988913525	0.02044791174
3304	0.9988913525	0.02044311385
3305	0.9988913525	0.02044118799
3306	0.9988913525	0.02042808409
3307	0.9988913525	0.02042375874
3308	0.9988913525	0.02041873619
3309	0.9988913525	0.02041266126
3310	0.9988913525	0.02040621761
3311	0.9988913525	0.02039362554
3312	0.9988913525	0.02037873605
3313	0.9988913525	0.02037081735
3314	0.9988913525	0.02036422502
3315	0.9988913525	0.02035180166
3316	0.9988913525	0.02034985675
3317	0.9988913525	0.02033694039
3318	0.9988913525	0.02033035815
3319	0.9988913525	0.02031644077
3320	0.9988913525	0.02030356122
3321	0.9988913525	0.02029780918
3322	0.9988913525	0.02028564763
3323	0.9988913525	0.02027750486
3324	0.9988913525	0.02026453744
3325	0.9988913525	0.02025839589
3326	0.9988913525	0.02025124867
3327	0.9988913525	0.02023968004
3328	0.9988913525	0.02023160232
3329	0.9988913525	0.02022806992
3330	0.9988913525	0.02021931804
3331	0.9988913525	0.02021377209
3332	0.9988913525	0.02020979326
3333	0.9988913525	0.02020416616
3334	0.9988913525	0.02020195677
3335	0.9988913525	0.02019420147
3336	0.9988913525	0.02019012816
3337	0.9988913525	0.02018444653
3338	0.9988913525	0.02018098674
3339	0.9988913525	0.02017869688
3340	0.9988913525	0.02017577195
3341	0.9988913525	0.02017191272
3342	0.9988913525	0.02016851454
3343	0.9988913525	0.02015719347
3344	0.9988913525	0.02015340252
3345	0.9988913525	0.02014018347
3346	0.9988913525	0.02013255986
3347	0.9988913525	0.02012823173
3348	0.9988913525	0.02012282596
3349	0.9988913525	0.02011879488
3350	0.9988913525	0.02010850063
3351	0.9988913525	0.02009853539
3352	0.9988913525	0.02008990599
3353	0.9988913525	0.02008146671
3354	0.9988913525	0.02007266486
3355	0.9988913525	0.0200697549
3356	0.9988913525	0.02006492815
3357	0.9988913525	0.02005010375
3358	0.9988913525	0.0200372774
3359	0.9988913525	0.02003349313
3360	0.9988913525	0.02002479346
3361	0.9988913525	0.02001028197
3362	0.9988913525	0.01999471737
3363	0.9988913525	0.01998951805
3364	0.9988913525	0.01997603999
